[22:56:37] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[22:56:37] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[22:56:37] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_202, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_202
[22:56:37] [main/DEBUG] [FML]: Java classpath at launch is:
[22:56:37] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2860.jar
[22:56:37] [main/DEBUG] [FML]: Java library path at launch is:
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\Sun\Java\bin
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\system32
[22:56:37] [main/DEBUG] [FML]:     C:\Windows
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\system32
[22:56:37] [main/DEBUG] [FML]:     C:\Windows
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\OpenSSH\
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files\Git\cmd
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Python\Python312\Scripts\
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Python\Python312\
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Microsoft\WindowsApps
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Microsoft VS Code\bin
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy citadel-2.6.0-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in citadel-2.6.0-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy classyhats-1.6.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in classyhats-1.6.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy clientcrafting-1.20.1-1.8.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in clientcrafting-1.20.1-1.8.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy cloth-config-11.1.136-forge.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in cloth-config-11.1.136-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy Clumps-forge-1.20.1-12.0.0.4.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in Clumps-forge-1.20.1-12.0.0.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy collective-1.20.1-7.87.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in collective-1.20.1-7.87.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy CollisionDamage-1.2.2.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in CollisionDamage-1.2.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy comforts-1.12.2-1.4.1.3.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in comforts-1.12.2-1.4.1.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy comforts-forge-6.4.0+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in comforts-forge-6.4.0+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy CompatSkills-1.12.2-1.17.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in CompatSkills-1.12.2-1.17.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy ConfiguredDefaults-v8.0.1-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in ConfiguredDefaults-v8.0.1-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy connectivity-1.20.1-5.6.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in connectivity-1.20.1-5.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy Connector-1.0.0-beta.46+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in Connector-1.0.0-beta.46+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy ConnectorExtras-1.11.2+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in ConnectorExtras-1.11.2+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy ContentCreator-1.3.7-fix2.jar
[22:56:38] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in ContentCreator-1.3.7-fix2.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[22:56:38] [main/DEBUG] [FML]: Instantiating coremod class CCLoadingPlugin
[22:56:38] [main/TRACE] [FML]: coremod named Content Creator is loading
[22:56:38] [main/DEBUG] [FML]: The coremod surreal.contentcreator.core.CCLoadingPlugin requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[22:56:38] [main/WARN] [FML]: The coremod Content Creator (surreal.contentcreator.core.CCLoadingPlugin) is not signed!
[22:56:38] [main/DEBUG] [FML]: Enqueued coremod Content Creator
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy ContentTweaker-1.12.2-4.10.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in ContentTweaker-1.12.2-4.10.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy continuity-3.0.0-beta.5+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in continuity-3.0.0-beta.5+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy Controlling-3.0.12.4.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in Controlling-3.0.12.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy CoralReef-2.5-1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in CoralReef-2.5-1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy coroutil-forge-1.20.1-1.3.7.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in coroutil-forge-1.20.1-1.3.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy corpse-forge-1.20.1-1.0.17.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in corpse-forge-1.20.1-1.0.17.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy corpsecomplex-1.12.2-1.0.12.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in corpsecomplex-1.12.2-1.0.12.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy CrabbersDelight-1.20.1-1.1.7c.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in CrabbersDelight-1.20.1-1.1.7c.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy craftablechainmail-1.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in craftablechainmail-1.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy CraftTweaker2-1.12-4.1.20.700.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in CraftTweaker2-1.12-4.1.20.700.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy crafttweakerutils-0.7.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in crafttweakerutils-0.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy crashexploitfixer-forge-1.1.0+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in crashexploitfixer-forge-1.1.0+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy crawlondemand-1.20.x-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in crawlondemand-1.20.x-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy CreativeCore_v1.10.71_mc1.12.2.jar
[22:56:38] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in CreativeCore_v1.10.71_mc1.12.2.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[22:56:38] [main/DEBUG] [FML]: Instantiating coremod class CreativePatchingLoader
[22:56:38] [main/WARN] [FML]: The coremod com.creativemd.creativecore.core.CreativePatchingLoader does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[22:56:38] [main/WARN] [FML]: The coremod CreativePatchingLoader (com.creativemd.creativecore.core.CreativePatchingLoader) is not signed!
[22:56:38] [main/DEBUG] [FML]: Enqueued coremod CreativePatchingLoader
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy cristellib-1.1.5-forge.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in cristellib-1.1.5-forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy ctintegration-1.8.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in ctintegration-1.8.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy cupboard-1.20.1-2.7.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in cupboard-1.20.1-2.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy curios-forge-5.11.0+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in curios-forge-5.11.0+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy CutThrough-v8.0.2-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in CutThrough-v8.0.2-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy decorative_blocks-forge-1.20.1-4.1.3.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in decorative_blocks-forge-1.20.1-4.1.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy deep_aether-1.20.1-1.0.4.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in deep_aether-1.20.1-1.0.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy deeperdarker-forge-1.20.1-1.3.2.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in deeperdarker-forge-1.20.1-1.3.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy defiledlands-1.12.2-1.4.3.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in defiledlands-1.12.2-1.4.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy Delightful-1.20.1-3.6.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in Delightful-1.20.1-3.6.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy despawn_tweaker-1.20.1-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in despawn_tweaker-1.20.1-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy deuf-1.20.1-1.3.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in deuf-1.20.1-1.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy DiagonalFences-v8.1.4-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in DiagonalFences-v8.1.4-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy dimensionalsycnfixes-1.20.1-0.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in dimensionalsycnfixes-1.20.1-0.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy disenchanter[1.12]1.8.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in disenchanter[1.12]1.8.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy DoomlikeDungeons-1.14.12-MC1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in DoomlikeDungeons-1.14.12-MC1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy dragon_mounts_patches-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in dragon_mounts_patches-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy dragonmounts-1.20.1-1.2.3-beta.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in dragonmounts-1.20.1-1.2.3-beta.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy DregoraRL-2.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in DregoraRL-2.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy dtkupd-1.3-forge-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in dtkupd-1.3-forge-1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy DungeonsArise-1.20.x-2.1.58-release.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in DungeonsArise-1.20.x-2.1.58-release.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy DynamicSurroundings-1.12.2-3.6.2.1.jar
[22:56:38] [main/INFO] [FML]: Loading tweaker org.spongepowered.asm.launch.MixinTweaker from DynamicSurroundings-1.12.2-3.6.2.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy DynamicTrees-1.12.2-0.9.29.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in DynamicTrees-1.12.2-0.9.29.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy DynamicTreesBOP-1.12.2-1.5.2.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in DynamicTreesBOP-1.12.2-1.5.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy dynamictreesdefiledlands-1.12.2-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in dynamictreesdefiledlands-1.12.2-1.0.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy DynamicTreesTraverse-1.12.2-2.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in DynamicTreesTraverse-1.12.2-2.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy EasyAnvils-v8.0.2-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in EasyAnvils-v8.0.2-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy EasyMagic-v8.0.1-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in EasyMagic-v8.0.1-1.20.1-Forge.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy EditableEdibles-1.3.0.jar
[22:56:38] [main/INFO] [FML]: Loading tweaker org.spongepowered.asm.launch.MixinTweaker from EditableEdibles-1.3.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy Eldritch_End-FORGE-MC1.20.1-0.3.2.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in Eldritch_End-FORGE-MC1.20.1-0.3.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy ElenaiDodge-1.12.2-2.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in ElenaiDodge-1.12.2-2.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy elevatorid-1.20.1-lex-1.9.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in elevatorid-1.20.1-lex-1.9.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy elytraslot-forge-6.4.4+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in elytraslot-forge-6.4.4+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy EnchantmentDescriptions-1.12.2-1.1.20.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in EnchantmentDescriptions-1.12.2-1.1.20.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy endersdelight-1.20.1-1.0.3.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in endersdelight-1.20.1-1.0.3.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy EnhancedVisuals_v1.4.4_mc1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy EntityCulling-1.12.2-6.4.3.jar
[22:56:38] [main/DEBUG] [FML]: Mod EntityCulling-1.12.2-6.4.3.jar has ModSide meta-inf value CLIENT, and we're SERVER It will be ignored
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy EpheroLib-1.20.1-FORGE-1.2.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in EpheroLib-1.20.1-FORGE-1.2.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy EpicSiegeMod-13.167.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in EpicSiegeMod-13.167.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy everycomp-1.20-2.6.87.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in everycomp-1.20-2.6.87.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy explorations-forge-1.20.1-1.6.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in explorations-forge-1.20.1-1.6.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy extra_compat-1.5.22.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in extra_compat-1.5.22.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy fabric-api-0.92.2+1.11.8+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in fabric-api-0.92.2+1.11.8+1.20.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy FallingTree-1.20.1-4.3.4.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in FallingTree-1.20.1-4.3.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy FamiliarFauna-1.12.2-1.0.11.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in FamiliarFauna-1.12.2-1.0.11.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy FancyBlockParticles-1.12.x-2.4.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in FancyBlockParticles-1.12.x-2.4.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar
[22:56:38] [main/INFO] [FML]: Loading tweaker org.spongepowered.asm.launch.MixinTweaker from fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy FantasticLib-1.12.2.047.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in FantasticLib-1.12.2.047.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy FarmersDelight-1.20.1-1.2.4.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in FarmersDelight-1.20.1-1.2.4.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy FarmersStructures-1.0.3-1.20.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in FarmersStructures-1.0.3-1.20.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy fastasyncworldsave-1.20.1-2.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in fastasyncworldsave-1.20.1-2.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy fasterrandom-5.1.0.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in fasterrandom-5.1.0.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy fastpaintings-1.20-1.2.7.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in fastpaintings-1.20-1.2.7.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy Feature-Recycler-forge-1.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Not found coremod data in Feature-Recycler-forge-1.0.1.jar
[22:56:38] [main/DEBUG] [FML]: Examining for coremod candidacy fermiumasm-5.23.jar
[22:56:38] [main/WARN] [FML]: Found FMLCorePluginContainsFMLMod marker in fermiumasm-5.23.jar. This is not recommended, @Mods should be in a separate jar from the coremod.
[22:56:38] [main/DEBUG] [FML]: Instantiating coremod class NormalLoadingPlugin
[22:56:38] [main/TRACE] [FML]: coremod named FermiumASM is loading
[22:56:38] [main/DEBUG] [FML]: The coremod mirror.normalasm.core.NormalLoadingPlugin requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[22:56:38] [main/WARN] [FML]: The coremod FermiumASM (mirror.normalasm.core.NormalLoadingPlugin) is not signed!
[22:56:38] [main/INFO] [FermiumASM]: FermiumASM is on the server-side.
[22:56:38] [main/INFO] [FermiumASM]: FermiumASM is preparing and loading in mixins
[22:56:38] [main/WARN] [FermiumASM]: Replacing CA Certs with an updated one...
[22:56:38] [main/WARN] [FermiumASM]: Detaching FMLSecurityManager.
[22:56:38] [main/INFO] [FermiumASM]: Initializing StacktraceDeobfuscator...
[22:56:38] [main/INFO] [FermiumASM]: Found MCP stable-39 method mappings: methods-stable_39.csv
[22:56:38] [main/INFO] [FermiumASM]: Initialized StacktraceDeobfuscator.
[22:56:38] [main/INFO] [FermiumASM]: Installing DeobfuscatingRewritePolicy...
[22:56:38] [main/INFO] [FermiumASM]: Installed DeobfuscatingRewritePolicy.
[22:56:38] [main/INFO] [FermiumASM]: FermiumASM enqueueing early mixins
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.devenv.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.internal.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.vanities.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.registries.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.stripitemstack.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.lockcode.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.recipes.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.misc_fluidregistry.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.forgefixes.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.capability.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.singletonevents.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.efficienthashing.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.crashes.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.fix_mc129057.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.priorities.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.bucket.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.rendering.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.datastructures_modelmanager.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.screenshot.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.ondemand_sprites.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.searchtree_vanilla.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.resolve_mc2071.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.fix_mc_skindownloading.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.fix_mc186052.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.vfix_bugfixes.json" for early mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumASM]: FermiumASM enqueueing late mixins
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.bakedquadsquasher.json" for late mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.modfixes_immersiveengineering.json" for late mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.modfixes_evilcraftcompat.json" for late mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.modfixes_ebwizardry.json" for late mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.modfixes_xu2.json" for late mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.searchtree_mod.json" for late mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.modfixes_astralsorcery.json" for late mixin enqueue, adding.
[22:56:38] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.capability_astralsorcery.json" for late mixin enqueue, adding.
